roi_id,type,lat,lon,ELEV_mean_0,ELEV_stddev_0,ELEV_min_0,ELEV_max_0,LCT_mean_0,LCT_stddev_0,LCT_min_0,LCT_max_0,NDVI_mean_0,NDVI_stddev_0,NDVI_min_0,NDVI_max_0,WATERBODY_count_0,WATERBODY_mean_0,WATERBODY_stddev_0,WATERBODY_min_0,WATERBODY_max_0,CAPE0_mean_4,CAPE0_stddev_4,CAPE0_min_4,CAPE0_max_4,CAPE1_mean_4,CAPE1_stddev_4,CAPE1_min_4,CAPE1_max_4,CAPE2_mean_4,CAPE2_stddev_4,CAPE2_min_4,CAPE2_max_4,CAPE3_mean_4,CAPE3_stddev_4,CAPE3_min_4,CAPE3_max_4,HTFL_RH_mean_4,HTFL_RH_stddev_4,HTFL_RH_min_4,HTFL_RH_max_4,SMOIS0_mean_4,SMOIS0_stddev_4,SMOIS0_min_4,SMOIS0_max_4,TCUM_CLOUD_count_4,TCUM_CLOUD_mean_4,TCUM_CLOUD_stddev_4,TCUM_CLOUD_min_4,TCUM_CLOUD_max_4,TSOIL0_mean_4,TSOIL0_stddev_4,TSOIL0_min_4,TSOIL0_max_4,UGRD_mean_4,UGRD_stddev_4,UGRD_min_4,UGRD_max_4,VGRD_mean_4,VGRD_stddev_4,VGRD_min_4,VGRD_max_4,WINDCONV_mean_4,WINDCONV_stddev_4,WINDCONV_min_4,WINDCONV_max_4
749250ec-4e91-4fda-9e04-0d327b7c3e79,1,30.685863,-86.512607,53.548315,14.390127,1.0,90.0,7.190321,2.326128,1.0,13.0,6859.06547,1034.584371,794.0,9117.0,0,0.0,0.0,0.0,0.0,3533.333333,208.48661,3220.0,3820.0,3017.777778,131.129942,2780.0,3180.0,3533.333333,208.48661,3220.0,3820.0,2684.444444,111.864115,2480.0,2840.0,47.222222,5.472716,40.0,58.0,0.176773,0.035608,0.073,0.283,8,1.0,0.0,1.0,1.0,30.726454,1.114541,28.783,38.398,1.995156,0.43078,1.384045,2.634045,1.477405,0.21606,1.213516,1.838516,3.4e-05,3e-05,-1.4e-05,8.8e-05
dba86fee-bbc1-4347-b12a-029ee3065996,1,32.730181,-86.21686,151.552054,42.504298,43.0,244.0,6.420787,1.845079,0.0,16.0,8037.781311,852.87663,-77.0,9152.0,5,1.0,0.0,1.0,1.0,2917.777778,157.60554,2680.0,3180.0,2704.444444,150.193291,2460.0,2940.0,2917.777778,157.60554,2680.0,3180.0,2422.222222,113.311545,2240.0,2580.0,29.333333,0.816497,28.0,31.0,0.169657,0.027609,0.083,0.236,28,1.0,0.0,1.0,1.0,30.734204,0.515035,29.427,32.376,0.522934,0.259837,0.134045,1.134045,1.630183,0.186339,1.338516,1.838516,-3e-06,2.1e-05,-3.2e-05,3.2e-05
6a6647f1-83c0-403a-b7c6-2350fa6a8e2d,1,33.015194,-90.082897,86.262479,20.639457,30.0,137.0,7.269286,2.361357,1.0,12.0,8473.309819,650.049771,1736.0,9582.0,0,0.0,0.0,0.0,0.0,3497.777778,113.311545,3340.0,3740.0,3302.222222,129.080318,3140.0,3580.0,3497.777778,113.311545,3340.0,3740.0,2924.444444,128.158852,2760.0,3160.0,64.333333,2.403701,61.0,69.0,0.210279,0.036941,0.15,0.299,13,1.0,0.0,1.0,1.0,29.987679,0.443854,28.947,31.138,3.481267,0.184257,3.134045,3.634045,2.685738,0.342467,2.338516,3.463516,-7e-06,7e-06,-1.8e-05,5e-06
be2f3680-9336-431a-888d-3167972cea9e,1,31.562141,-90.002778,96.589556,29.768666,47.0,174.0,7.180801,1.669176,1.0,13.0,8296.179022,743.661268,-1066.0,9612.0,0,0.0,0.0,0.0,0.0,3071.111111,124.404756,2860.0,3240.0,2746.666667,129.957258,2540.0,2920.0,3071.111111,124.404756,2860.0,3240.0,2380.0,136.62601,2120.0,2580.0,27.222222,0.41574,27.0,28.0,0.238659,0.027588,0.162,0.304,62,1.0,0.0,1.0,1.0,30.119341,0.656937,28.816,31.528,2.953489,0.157135,2.759045,3.259045,1.060738,0.098209,0.838516,1.213516,-8e-06,1.2e-05,-2.3e-05,9e-06
1bf685d1-1e28-4627-abe1-0172b3632681,1,32.299612,-87.252185,48.289814,15.033441,12.0,89.0,7.387888,1.914412,1.0,12.0,7782.556933,881.527333,-1651.0,9959.0,0,0.0,0.0,0.0,0.0,2680.0,107.909427,2480.0,2820.0,2480.0,106.249183,2280.0,2620.0,2680.0,107.909427,2480.0,2820.0,2277.777778,119.049735,2040.0,2440.0,29.222222,0.785674,28.0,30.0,0.212073,0.049659,0.084,0.336,70,1.0,0.0,1.0,1.0,30.654978,0.51005,29.3,32.011,1.967378,0.311805,1.509045,2.384045,0.032961,0.229061,-0.411484,0.338516,-3.1e-05,1.2e-05,-5.5e-05,-1.4e-05
6a1897bb-18d6-4f2f-9aed-224241e33c04,1,34.653484,-88.696368,150.669109,21.950939,107.0,213.0,7.34657,2.665551,1.0,13.0,8386.256614,524.07429,3250.0,9258.0,0,0.0,0.0,0.0,0.0,3657.777778,122.363555,3440.0,3840.0,3520.0,139.204087,3280.0,3740.0,3657.777778,122.363555,3440.0,3840.0,3180.0,133.666251,2940.0,3380.0,82.777778,0.785674,82.0,84.0,0.223165,0.032523,0.121,0.283,2,1.0,0.0,1.0,1.0,28.601086,0.526798,27.441,29.823,1.897934,0.259837,1.509045,2.259045,3.29685,0.242956,2.838516,3.588516,-2e-06,2.9e-05,-4.6e-05,4.6e-05
2d56e29a-7c0d-4466-b49a-05abb75f921d,1,31.909101,-86.7078,121.262507,24.856151,56.0,184.0,6.756494,1.686744,1.0,13.0,8128.861606,737.959366,2186.0,9675.0,0,0.0,0.0,0.0,0.0,2946.666667,44.221664,2880.0,3020.0,2800.0,58.118653,2720.0,2880.0,2946.666667,44.221664,2880.0,3020.0,2688.888889,87.995511,2580.0,2840.0,34.222222,5.94003,27.0,46.0,0.227248,0.027921,0.156,0.311,72,1.0,0.0,1.0,1.0,30.005628,0.577373,28.576,31.257,1.536822,0.164336,1.259045,1.884045,0.935738,0.398686,0.463516,1.713516,3.3e-05,1.3e-05,1.8e-05,5.5e-05
73eaec26-be72-44ad-985b-fa5aba640094,1,32.185822,-87.40288,50.629068,17.466046,9.0,91.0,6.46938,1.939224,0.0,12.0,7785.523691,1138.16887,-1957.0,9099.0,11,1.0,0.0,1.0,1.0,2822.222222,103.040206,2660.0,2980.0,2624.444444,90.321784,2460.0,2760.0,2822.222222,103.040206,2660.0,2980.0,2448.888889,100.713504,2260.0,2620.0,29.333333,0.816497,28.0,30.0,0.234045,0.040126,0.065,0.336,104,1.0,0.0,1.0,1.0,30.291507,0.545775,29.008,31.683,2.050711,0.306186,1.384045,2.384045,-0.244817,0.166667,-0.536484,-0.036484,-1.8e-05,1e-05,-3.7e-05,-9e-06
190f05de-25f1-4d11-bda8-340c053f791c,1,31.177039,-86.618442,76.028121,15.385094,33.0,118.0,6.218975,2.464618,1.0,13.0,7869.660895,544.797142,3097.0,9006.0,0,0.0,0.0,0.0,0.0,3073.333333,121.106014,2860.0,3240.0,2795.555556,97.878736,2680.0,2980.0,3073.333333,121.106014,2860.0,3240.0,2675.555556,110.665774,2540.0,2900.0,61.777778,1.685083,59.0,65.0,0.212453,0.035202,0.106,0.279,33,1.0,0.0,1.0,1.0,29.991226,0.66761,28.66,31.859,2.036822,0.424009,1.509045,2.759045,1.463516,0.460223,0.713516,2.213516,4.3e-05,1.5e-05,2.3e-05,6.9e-05
2a00d99f-e7fa-4f11-ac95-57afc6415274,1,31.673861,-89.713454,126.131757,30.725602,59.0,192.0,7.62095,1.658134,1.0,13.0,8289.590374,740.808715,2437.0,9950.0,0,0.0,0.0,0.0,0.0,3133.333333,82.192187,3020.0,3280.0,2866.666667,93.333333,2740.0,3020.0,3133.333333,82.192187,3020.0,3280.0,2593.333333,94.751136,2440.0,2720.0,27.333333,0.816497,26.0,29.0,0.227261,0.027708,0.139,0.291,26,1.0,0.0,1.0,1.0,30.303957,0.555186,29.096,31.671,3.1896,0.145668,2.884045,3.384045,0.977405,0.124226,0.838516,1.213516,-7e-06,1.1e-05,-2.3e-05,9e-06
